2025-11-03 12:14, failed, 0.124607
2025-11-04 00:33, failed, 0.026012
2025-11-04 12:14, failed, 0.065529
2025-11-05 00:34, failed, 0.084774
2025-11-05 12:14, failed, 0.099769
2025-11-06 00:33, failed, 0.050095
2025-11-06 12:14, failed, 0.065072
2025-11-07 00:34, failed, 0.113833
2025-11-07 12:13, failed, 0.061361
2025-11-08 00:31, failed, 0.070492
2025-11-08 12:12, failed, 0.087918
2025-11-09 00:36, failed, 0.094446
2025-11-09 12:12, failed, 0.106137
2025-11-10 00:36, failed, 0.091183
2025-11-10 12:14, failed, 0.094373
2025-11-11 00:34, failed, 0.099032
2025-11-11 12:14, failed, 0.088702
2025-11-12 00:34, failed, 0.112761
2025-11-12 12:14, failed, 0.099389
2025-11-13 00:34, failed, 0.102580
2025-11-13 12:14, failed, 0.179570
2025-11-14 00:34, failed, 0.120698
2025-11-14 12:14, failed, 0.179209
2025-11-15 00:33, failed, 0.086890
2025-11-15 12:12, failed, 0.090387
2025-11-16 00:36, failed, 0.096897
2025-11-16 12:12, failed, 0.055309
2025-11-17 00:35, failed, 0.149158
2025-11-17 12:14, failed, 0.086694
2025-11-18 00:34, failed, 0.173944
2025-11-18 12:14, failed, 0.095709
2025-11-19 00:34, failed, 0.254281
2025-11-19 12:13, failed, 0.061475
2025-11-20 00:33, failed, 0.130273
2025-11-20 12:14, failed, 0.059057
2025-11-21 00:34, failed, 0.107568
2025-11-21 12:13, failed, 0.036649
2025-11-22 00:32, failed, 0.139125
2025-11-22 12:11, failed, 0.117414
2025-11-23 00:39, failed, 0.169783
2025-11-23 12:11, failed, 0.088920
2025-11-24 00:36, failed, 0.024820
2025-11-24 12:14, failed, 0.036578
2025-11-25 00:32, failed, 0.116550
2025-11-25 12:15, failed, 0.081865
2025-11-26 00:34, failed, 0.050322
2025-11-26 12:14, failed, 0.069411
2025-11-27 00:33, failed, 0.175470
2025-11-27 12:14, failed, 0.081118
2025-11-28 00:33, failed, 0.128825
2025-11-28 12:14, failed, 0.089418
2025-11-29 00:33, failed, 0.058797
2025-11-29 12:12, failed, 0.043777
2025-11-30 00:39, failed, 0.101398
2025-11-30 12:12, failed, 0.063726
2025-12-01 00:42, failed, 0.101654
2025-12-01 12:14, failed, 0.025109
2025-12-02 00:35, failed, 0.090432
2025-12-02 12:15, failed, 0.060078
2025-12-03 00:34, failed, 0.104696
2025-12-03 12:15, failed, 0.100520
2025-12-04 00:35, failed, 0.061145
2025-12-04 12:15, failed, 0.200611
2025-12-05 00:35, failed, 0.085690
2025-12-05 12:14, failed, 0.013509
2025-12-06 00:33, failed, 0.064396
2025-12-06 12:12, failed, 0.093748
2025-12-07 00:38, failed, 0.044254
2025-12-07 12:12, failed, 0.088594
2025-12-08 00:36, failed, 0.056625
2025-12-08 12:14, failed, 0.045820
2025-12-09 00:35, failed, 0.109658
2025-12-09 12:15, failed, 0.079056
2025-12-10 00:36, failed, 0.101999
2025-12-10 12:15, failed, 0.059756
2025-12-11 00:36, failed, 0.201027
2025-12-11 12:16, failed, 0.037711
2025-12-12 00:35, failed, 0.202464
2025-12-12 12:14, failed, 0.094519
2025-12-13 00:34, failed, 0.024288
2025-12-13 12:12, failed, 0.100044
2025-12-14 00:39, failed, 0.031641
2025-12-14 12:12, failed, 0.071354
2025-12-15 00:38, failed, 0.078052
2025-12-15 12:15, failed, 0.184482
2025-12-16 00:36, failed, 0.034376
2025-12-16 12:15, failed, 0.072157
2025-12-17 00:34, failed, 0.034746
2025-12-17 12:15, failed, 0.109462
2025-12-18 00:32, failed, 0.207600
2025-12-18 12:14, failed, 0.090804
2025-12-19 00:36, failed, 0.038946
2025-12-19 12:14, failed, 0.030236
2025-12-20 00:34, failed, 0.142746
2025-12-20 12:12, failed, 0.039341
2025-12-21 00:39, failed, 0.052369
2025-12-21 12:13, failed, 0.069518
2025-12-22 00:38, failed, 0.038025
2025-12-22 12:15, failed, 0.028532
2025-12-23 00:36, failed, 0.082936
2025-12-23 12:14, failed, 0.029847
2025-12-24 00:36, failed, 0.082758
2025-12-24 12:14, failed, 0.037291
2025-12-25 00:36, failed, 0.062408
2025-12-25 12:14, failed, 0.064776
2025-12-26 00:36, failed, 0.053958
2025-12-26 12:14, failed, 0.101774
2025-12-27 00:35, failed, 0.035387
2025-12-27 12:13, failed, 0.058274
2025-12-28 00:41, failed, 0.047658
2025-12-28 12:13, failed, 0.056630
2025-12-29 00:39, failed, 0.066169
2025-12-29 12:15, failed, 0.108447
2025-12-30 00:36, failed, 0.086681
2025-12-30 12:15, failed, 0.231145
2025-12-31 00:36, failed, 0.101230
2025-12-31 12:14, failed, 0.025615
2026-01-01 00:41, failed, 0.097568
2026-01-01 12:14, failed, 0.053602
2026-01-02 00:37, failed, 0.058549
2026-01-02 12:14, failed, 0.032781
2026-01-03 00:34, failed, 0.063374
2026-01-03 12:13, failed, 0.039938
2026-01-04 00:41, failed, 0.061384
2026-01-04 12:13, failed, 0.059974
2026-01-05 00:40, failed, 0.025527
2026-01-05 12:15, failed, 0.104203
2026-01-06 00:37, failed, 0.065777
2026-01-06 12:15, failed, 0.077980
2026-01-07 00:36, failed, 0.107724
2026-01-07 12:15, failed, 0.167466
2026-01-08 00:37, failed, 0.119976
2026-01-08 12:15, failed, 0.058121
2026-01-09 00:37, failed, 0.032886
2026-01-09 12:15, failed, 0.142594
2026-01-10 00:36, failed, 0.066634
2026-01-10 12:13, failed, 0.069917
2026-01-11 00:41, failed, 0.057850
2026-01-11 12:13, failed, 0.038062
2026-01-12 00:39, failed, 0.208664
