2025-11-03 12:14, success, 0.088573
2025-11-04 00:33, success, 0.064767
2025-11-04 12:15, success, 0.072326
2025-11-05 00:34, success, 0.046232
2025-11-05 12:14, success, 0.093763
2025-11-06 00:34, success, 0.051598
2025-11-06 12:14, success, 0.096253
2025-11-07 00:34, success, 0.062033
2025-11-07 12:13, success, 0.072156
2025-11-08 00:31, success, 0.079521
2025-11-08 12:12, success, 0.204181
2025-11-09 00:36, success, 0.082461
2025-11-09 12:12, success, 0.070580
2025-11-10 00:36, success, 0.186235
2025-11-10 12:14, success, 0.093800
2025-11-11 00:35, success, 0.116890
2025-11-11 12:14, success, 0.040859
2025-11-12 00:34, success, 0.073775
2025-11-12 12:15, success, 0.057569
2025-11-13 00:34, success, 0.056531
2025-11-13 12:14, success, 0.047283
2025-11-14 00:34, success, 0.106845
2025-11-14 12:15, success, 0.055994
2025-11-15 00:33, success, 0.040811
2025-11-15 12:12, success, 0.040886
2025-11-16 00:37, success, 0.059298
2025-11-16 12:12, success, 0.034242
2025-11-17 00:36, success, 0.092727
2025-11-17 12:14, success, 0.162537
2025-11-18 00:34, success, 0.063071
2025-11-18 12:14, success, 0.076437
2025-11-19 00:34, success, 0.039428
2025-11-19 12:14, success, 0.054317
2025-11-20 00:33, success, 0.136692
2025-11-20 12:14, success, 0.098421
2025-11-21 00:34, success, 0.056026
2025-11-21 12:14, success, 0.050012
2025-11-22 00:33, success, 0.039995
2025-11-22 12:12, success, 0.040789
2025-11-23 00:39, success, 0.128148
2025-11-23 12:12, success, 0.068422
